房东诚意出售.售后公房无税.看房有钥匙,仙二小区,240,http://sh.lianjia.com/ershoufang/sh4191558.html
宝林一村1+1户型，地段优势很明显 周边商圈成熟,宝林一村,180,http://sh.lianjia.com/ershoufang/sh4228187.html
配套完善，上门实勘，看房方便，放心好房,金杨新村三街坊,230,http://sh.lianjia.com/ershoufang/sh3731884.html
满5税费少，有爱有家，上门实拍，配套完善,馨佳园（韶山路419弄）,245,http://sh.lianjia.com/ershoufang/sh3013518.html
长风一村双南两房 位置好 采光好 看房方便,长风一村小区,250,http://sh.lianjia.com/ershoufang/sh4196041.html
满五税费低，空气清新，正规成熟小区，高清实拍,欧阳路331号,200,http://sh.lianjia.com/ershoufang/sh4192755.html
银春小区，业主降价出售，有爱有家，上下楼方便,银春小区,250,http://sh.lianjia.com/ershoufang/sh4157698.html
新鲜挂牌，拎包入住，诚意出售，成熟社区,昌盛苑,205,http://sh.lianjia.com/ershoufang/sh4220112.html
近地铁，教育房，全明户型：,开鲁路382弄,200,http://sh.lianjia.com/ershoufang/sh4151126.html
如果您还没有看中的一房，请看看这套，让您匪夷所思,景峰苑,220,http://sh.lianjia.com/ershoufang/sh4208206.html
看房有钥匙，业主新委托，满五年唯一，温馨一室,真北二街坊,202,http://sh.lianjia.com/ershoufang/sh4223195.html
交通便利   一梯三户   精装，领包入住,罗阳七村,245,http://sh.lianjia.com/ershoufang/sh4155531.html
西南小区稀缺一室户，小区中间位置！,西南小区,185,http://sh.lianjia.com/ershoufang/sh3072513.html
控江七村，高清实拍，马上看房，热销房源,控江七村,220,http://sh.lianjia.com/ershoufang/sh3720250.html
曹杨三村 边套南北通透一室半 通风好 光线充足,曹杨三村,205,http://sh.lianjia.com/ershoufang/sh4183048.html
品质装修，紧邻地铁，正规成熟小区，随时可看,大上海国际花园酒店公寓,220,http://sh.lianjia.com/ershoufang/sh3148083.html
沪南小区 一梯两户 小户型，竹园小学 有钥匙,沪南船舶小区,215,http://sh.lianjia.com/ershoufang/sh4171151.html
新凯城锦昌苑，满两年，视野很好，来电即看,新凯城锦昌苑,245,http://sh.lianjia.com/ershoufang/sh4203555.html
毛坯房+满两年+南北通透一房,浦江世博家园八街坊,240,http://sh.lianjia.com/ershoufang/sh3890777.html
正规成熟小区，放心好房，抢手火热，精装修,源达大厦,185,http://sh.lianjia.com/ershoufang/sh1117379.html
有钥匙，看房方便，单价低总价低，采光好，通风佳,海滨二村（宝山）,180,http://sh.lianjia.com/ershoufang/sh3713669.html
新凯城锦昌苑，配套完善，满二减税，无装修,新凯城锦昌苑,240,http://sh.lianjia.com/ershoufang/sh4165410.html
满二年，上门实勘，有爱有家，光线非常好,欧阳路364弄,249,http://sh.lianjia.com/ershoufang/sh3756300.html
地铁房+小户型+可做阁楼,南杨小区（长清路）,220,http://sh.lianjia.com/ershoufang/sh2290421.html
上门实拍，紧邻地铁，1室1厅，看房方便,海上新村,195,http://sh.lianjia.com/ershoufang/sh4211725.html
罗阳四村，精装两房，通风采光好，税费少，诚心出售,罗阳四村,225,http://sh.lianjia.com/ershoufang/sh4155689.html
青水湾公寓，空气清新，高清实拍，观望后悔莫及,青水湾公寓,195,http://sh.lianjia.com/ershoufang/sh4223360.html
红旗四街坊，看房看疯了，稀罕南北通，新出房源,红旗四街坊,150,http://sh.lianjia.com/ershoufang/sh4227973.html
灵新小区+稀缺小两房+南北精装+小区中心位置！,灵新小区,228,http://sh.lianjia.com/ershoufang/sh4149658.html
体院小区，热门房源，高区景观房，1室1厅1卫,体院小区,198,http://sh.lianjia.com/ershoufang/sh4201507.html
满五年唯一，配套完善，精致户型，生活很便利,沙田公寓,248,http://sh.lianjia.com/ershoufang/sh4210819.html
曹杨三村小户型一房黄金楼层诚意出售,曹杨三村,170,http://sh.lianjia.com/ershoufang/sh4189664.html
北巷小区 一室一厅 送天井 精致装修,北巷小区,235,http://sh.lianjia.com/ershoufang/sh4205553.html
精装1年，全明户型，1号线锦江乐园地铁口,古美七村,250,http://sh.lianjia.com/ershoufang/sh4186605.html
内环精装1房，，厨卫独用，景观无遮挡,茶陵路345弄,210,http://sh.lianjia.com/ershoufang/sh1135044.html
朝南一室户，紧邻地铁，房东诚意出售！,日晖二村,220,http://sh.lianjia.com/ershoufang/sh4181935.html
宝钢六村，2室1厅，上门实拍，紧邻地铁,宝钢六村,192,http://sh.lianjia.com/ershoufang/sh1857974.html
温馨之家，满五省税费，享受好房，毗邻地铁,商业一村,168,http://sh.lianjia.com/ershoufang/sh4199413.html
稀罕南北通，马上看房，配套完善，人气房源,章家巷小区,250,http://sh.lianjia.com/ershoufang/sh4218447.html
南码头紧邻世博馆 双南两房 满五年 随时看房,南码头路144弄,220,http://sh.lianjia.com/ershoufang/sh4194329.html
南北户型，满5唯一减税，观望后悔莫及，配套完善,凌兆新村（上浦路69弄）,250,http://sh.lianjia.com/ershoufang/sh4191010.html
错过不再有，上门实拍，钥匙在手，配套完善,上南三村,195,http://sh.lianjia.com/ershoufang/sh4161793.html
小区门口11号线，2049商业街，生活设施完善,民星苑,248,http://sh.lianjia.com/ershoufang/sh4095482.html
德怡苑，好房好心情，上门实拍，业主诚意出售,德怡苑,230,http://sh.lianjia.com/ershoufang/sh4167219.html
地铁沿线，成熟社区，朝南一室户,凌云新村,200,http://sh.lianjia.com/ershoufang/sh4169179.html
钥匙房，成熟社区，链家好房，业主诚意出售,幸福新苑,210,http://sh.lianjia.com/ershoufang/sh2136854.html
黄精楼层 采光没有问题 小区安静,闸殷路195弄,220,http://sh.lianjia.com/ershoufang/sh4176632.html
紧邻地铁，温馨一室，有爱有家，满五唯一少税,延吉七村,240,http://sh.lianjia.com/ershoufang/sh4195225.html
无抵押无贷款 精装拎包入住满五税费少,凌桥二村,200,http://sh.lianjia.com/ershoufang/sh4096058.html
房东诚心出售.随时看房.,虹浦新城,250,http://sh.lianjia.com/ershoufang/sh1122244.html
阳光苑小2房  小区中心位置,阳光苑,230,http://sh.lianjia.com/ershoufang/sh4197321.html
世博小区西山墙全明户型出行方便,工农三村,205,http://sh.lianjia.com/ershoufang/sh4226142.html
精装一室户 看房有钥匙 随时可看，昌邑小学,金旋小区,220,http://sh.lianjia.com/ershoufang/sh1156649.html
银龙新村你值得拥有，东外滩经典一户式,银龙新村,250,http://sh.lianjia.com/ershoufang/sh3914399.html
品味装修，钥匙房，低区出入方便，配套完善,由由一村,230,http://sh.lianjia.com/ershoufang/sh4149037.html
采光好，小两房，双南户型，业主诚意出售,海关大楼,238,http://sh.lianjia.com/ershoufang/sh2287858.html
中原路99弄，小户型，配套完善，地铁房,中原路99弄,230,http://sh.lianjia.com/ershoufang/sh4059972.html
看房看疯了，生活很便利，链家房源，小户型,浣纱三村,230,http://sh.lianjia.com/ershoufang/sh4197547.html
上门实拍，温馨一室，来电即看，光线充足,金坤花园,180,http://sh.lianjia.com/ershoufang/sh4209856.html
景观房，配套完善，钥匙房，链家好房,昌四小区,205,http://sh.lianjia.com/ershoufang/sh4206674.html
黄金楼层，稀缺一房带阳台，正南户型,上南七村,210,http://sh.lianjia.com/ershoufang/sh4105026.html
低楼层的一室户，总价低，交通便利,石泉一村,190,http://sh.lianjia.com/ershoufang/sh4172958.html
朝南精致一室户，前方学校无遮挡，看房方便，满五年,清宁小区,230,http://sh.lianjia.com/ershoufang/sh4199575.html
热销房源，品味装修，观望后悔莫及，成熟社区,中虹华苑,235,http://sh.lianjia.com/ershoufang/sh4169762.html
园西小学稀缺小俩房 黄金楼层 户型正气近川沙站,园西小区,190,http://sh.lianjia.com/ershoufang/sh1844211.html
观澜加五三 两房一厅 采光好,石皮路61弄,240,http://sh.lianjia.com/ershoufang/sh4096035.html
94年竣工，精装修，位置安静，黄金楼层，地铁沿线,学前二村,240,http://sh.lianjia.com/ershoufang/sh4196055.html
房型正气，出行方便，上门实勘，链家好房,殷行一村,230,http://sh.lianjia.com/ershoufang/sh4196374.html
高区景观房，满五唯一少税，一链倾城，上门实勘,凌兆新村（上浦路69弄）,210,http://sh.lianjia.com/ershoufang/sh4186170.html
潼港六村 两房朝南 黄金楼层 上家没有税费,潼港六村,210,http://sh.lianjia.com/ershoufang/sh4189769.html
金杨三街坊，黄金楼层，一梯两户，全明南北通风,金杨新村三街坊,235,http://sh.lianjia.com/ershoufang/sh4193238.html
佳木斯路208弄，高区景观好，1室1厅1卫，上门实拍,佳木斯路208弄,215,http://sh.lianjia.com/ershoufang/sh4195870.html
新梅花苑，紧邻地铁1号线+新梅小学+诚心出售,新梅花苑,180,http://sh.lianjia.com/ershoufang/sh4151903.html
低层两房，带天井，满五年唯一的，税费低。,东三里桥路170弄,205,http://sh.lianjia.com/ershoufang/sh4189949.html
中原纪联小区，配套完善，交通便利，热推好房,中原纪联小区,240,http://sh.lianjia.com/ershoufang/sh4205532.html
全明户型+内环以内+位置安静+诚意出售+房龄新,龙山新村,220,http://sh.lianjia.com/ershoufang/sh4205386.html
成熟社区，上门实拍，省装修费，满5唯一减税,控江四村,203,http://sh.lianjia.com/ershoufang/sh4193908.html
东五小区（浦东），交通便利，光线非常好，诚意出售,东五小区（浦东）,240,http://sh.lianjia.com/ershoufang/sh4200771.html
上门实勘，享受好房，拎包入住，看房末班车,凉城三村,220,http://sh.lianjia.com/ershoufang/sh4153940.html
上门实拍，配套完善，满二减税，生活很便利,三门路510弄,198,http://sh.lianjia.com/ershoufang/sh4220050.html
开鲁四村，高清实拍，满2年，拎包入住,开鲁四村,220,http://sh.lianjia.com/ershoufang/sh4206943.html
看房末班车，正规成熟小区，品质装修，满二减税,黎安一村,205,http://sh.lianjia.com/ershoufang/sh4186286.html
田林四小，中心位置，婚房装修，生活配套齐全,田林十四村,245,http://sh.lianjia.com/ershoufang/sh4198441.html
曹杨七村全新精装修一房 交通便利 看房方便！,曹杨七村,230,http://sh.lianjia.com/ershoufang/sh2442936.html
德州七村品质房源看房预约,德州七村,175,http://sh.lianjia.com/ershoufang/sh2806238.html
上海青年城，配套完善，看房有钥匙，吉宅出售,上海青年城,175,http://sh.lianjia.com/ershoufang/sh3256450.html
诚意出售！产权，户口清晰！稀缺楼层！房型正气！,曹杨五村,248,http://sh.lianjia.com/ershoufang/sh3283031.html
小区物业管理好，自住舒适，交通便利,控江二村,205,http://sh.lianjia.com/ershoufang/sh4143695.html
经典小户型，业主置换 诚意出售,田林七村,220,http://sh.lianjia.com/ershoufang/sh4159273.html
内环内，久耕小区，交通便利，诚意出售。,久耕小区,220,http://sh.lianjia.com/ershoufang/sh1083884.html
控江新村，交通便利，上下楼方便，上门实勘,控江新村,240,http://sh.lianjia.com/ershoufang/sh3886147.html
益文路79弄，真实在售，实地看房，上门实勘,益文路79弄,240,http://sh.lianjia.com/ershoufang/sh4208988.html
实地看房，随到随看，温馨一室，采光好,芳雅苑,212,http://sh.lianjia.com/ershoufang/sh4182093.html
钥匙在手，放心好房，火热出售，满五唯一少税,内江二村,218,http://sh.lianjia.com/ershoufang/sh2166787.html
满五年唯一，链家房源，出行方便，毛坯房,宏苑小区,210,http://sh.lianjia.com/ershoufang/sh4205674.html
享受好房，交通方便，房本满两年，上门实勘,博一小区,225,http://sh.lianjia.com/ershoufang/sh4164355.html
李子园公寓，观望后悔莫及，人气房源，成熟社区,李子园公寓,210,http://sh.lianjia.com/ershoufang/sh4191178.html
新鲜挂牌，温馨之家，随时看房，上门实勘,石一小区,199,http://sh.lianjia.com/ershoufang/sh4224050.html
管弄三街坊，业主刚降价，错过不再有，高区景观好,管弄三街坊,175,http://sh.lianjia.com/ershoufang/sh4219684.html
降价出售，黄金楼层，成熟社区，温馨之家,市京一村,180,http://sh.lianjia.com/ershoufang/sh4226072.html
环镇北路500弄，正规成熟小区，近地铁，小户型,环镇北路500弄,190,http://sh.lianjia.com/ershoufang/sh4220563.html
配套完善，放心好房，满5唯一减税，2室0厅,上钢三村,250,http://sh.lianjia.com/ershoufang/sh4220363.html
满五年唯一，配套完善，南北通，享受好房,海滨八村,230,http://sh.lianjia.com/ershoufang/sh4218310.html
1室1厅1卫，低楼层，紧邻地铁，满二减税,市光三村,210,http://sh.lianjia.com/ershoufang/sh4222167.html
博一小区，新上房源，满五年唯一，小户型,博一小区,195,http://sh.lianjia.com/ershoufang/sh4226081.html
低总价小两房 户型正气 黄金楼层 满五年,潼港六村,230,http://sh.lianjia.com/ershoufang/sh4222081.html
上南三村，高清实拍，如您所见，精装修,上南三村,185,http://sh.lianjia.com/ershoufang/sh4196226.html
装修精致，远离雾霾带，近地铁，新鲜挂牌,逸仙二村,200,http://sh.lianjia.com/ershoufang/sh4224472.html
妙境路370弄，刚刚降价，简约二室，配套完善,妙境路370弄,215,http://sh.lianjia.com/ershoufang/sh2087202.html
正规成熟小区，新鲜好房，一室小户型，上门实勘,凌云新村,210,http://sh.lianjia.com/ershoufang/sh4224614.html
市中心 温馨朝南一室户 黄金楼层 诚意出售,谨斜小区,221,http://sh.lianjia.com/ershoufang/sh1155718.html
稀缺小户型+黄金楼层+采光全明+贷款无压力,龙南四村,245,http://sh.lianjia.com/ershoufang/sh4198595.html
安塞小区，钥匙房，链家房源，上门实勘,安塞小区,190,http://sh.lianjia.com/ershoufang/sh2820108.html
热门房源，2室1厅，诚意出售，采光这边独好,黄楼花苑,237,http://sh.lianjia.com/ershoufang/sh3224657.html
温宿路42弄，有钥匙，上门实拍，成熟社区,温宿路42弄,150,http://sh.lianjia.com/ershoufang/sh4164099.html
三林核心地段 不限购不限贷 精装一房 近地铁,万富汇,190,http://sh.lianjia.com/ershoufang/sh4198921.html
热门房源，有钥匙立即看，成熟社区，精致户型,黄楼花苑,240,http://sh.lianjia.com/ershoufang/sh4157414.html
采光无敌好，上门实勘，热推好房，适合自住,潼港六村,230,http://sh.lianjia.com/ershoufang/sh4220759.html
空气清新，满5唯一减税，配套完善，上门实勘,锦苑小区（虹口）,190,http://sh.lianjia.com/ershoufang/sh4211437.html
上门实拍，1房厅1卫，售后公房，正规成熟小区。,翔殷路491弄,188,http://sh.lianjia.com/ershoufang/sh4193177.html
南北小两房  业主诚意出售 看房方便,寿一小区,225,http://sh.lianjia.com/ershoufang/sh4183007.html
沪东新村，稀罕南北通，看房末班车，出行方便,沪东新村,205,http://sh.lianjia.com/ershoufang/sh4216211.html
上门实拍，1房0厅1卫，售后公房，正规成熟小区。,翔殷路491弄,210,http://sh.lianjia.com/ershoufang/sh4192079.html
主卧朝南全明户型 南北通透 中间楼层 满五唯一,翔殷路491弄,200,http://sh.lianjia.com/ershoufang/sh4198363.html
先棉祠街小区，吉宅出售，热门房源，采光这边独好,先棉祠街小区,210,http://sh.lianjia.com/ershoufang/sh4212896.html
古浪一期，稀缺房源，毛坯一房，,安居古浪新苑,225,http://sh.lianjia.com/ershoufang/sh4192512.html
成熟社区，满5唯一减税，温馨一室，高清实拍,东陆新村四街坊,240,http://sh.lianjia.com/ershoufang/sh4184631.html
诚心出售，看房随时，房型南北通。,新德路502弄,250,http://sh.lianjia.com/ershoufang/sh3042146.html
成熟社区，满五唯一少税，稀缺南北通，简约二室,绿海家园,237,http://sh.lianjia.com/ershoufang/sh3200476.html
潼港六村小户型，小两房，价格低诚意出售。,潼港六村,165,http://sh.lianjia.com/ershoufang/sh4096249.html
上南十村中间楼层 满五年唯一 诚心出售,上南十村,238,http://sh.lianjia.com/ershoufang/sh4155181.html
一房正气低层在售，中心位置闹中取静，右边是休闲亭,云台一小区,245,http://sh.lianjia.com/ershoufang/sh4167268.html
小区中心位置，环境优雅，看房方便，特别诚意出售,祥东小区（虹口）,250,http://sh.lianjia.com/ershoufang/sh4171684.html
高东新村双南两房精装周边配套齐全交通方便,高东新村,215,http://sh.lianjia.com/ershoufang/sh4176230.html
小户型采光好，房型正气，生活便利,浦发绿城,245,http://sh.lianjia.com/ershoufang/sh4177227.html
市京一村，上门实勘，链家好房，满5唯一减税,市京一村,225,http://sh.lianjia.com/ershoufang/sh4178250.html
观澜+五三 两房一厅 全明户型  诚意出售,石皮路75弄,245,http://sh.lianjia.com/ershoufang/sh4170100.html
二楼精装，诚意出售，周末看房,茶陵路223号,220,http://sh.lianjia.com/ershoufang/sh4093500.html
地铁一房 房型正气 可改两房 采光好 前后无遮挡,华高一村,230,http://sh.lianjia.com/ershoufang/sh4146690.html
幸福公寓+精装一室+近地铁+生活方便,幸福公寓,210,http://sh.lianjia.com/ershoufang/sh4168668.html
好房好心情，2室1厅1卫，满5唯一减税，成熟社区,锦翔大楼,240,http://sh.lianjia.com/ershoufang/sh4159164.html
链家房源，地铁房，满五唯一少税，热门带看,双辽支路70弄,220,http://sh.lianjia.com/ershoufang/sh4167087.html
光线非常好，人气房源，交通便利，一室小户型,上钢三村,215,http://sh.lianjia.com/ershoufang/sh3738115.html
黄金楼层 1+1全明户型 正气房型,寿一小区,230,http://sh.lianjia.com/ershoufang/sh3774600.html
昌四小区，正规成熟小区，满五唯一少税，采光好,昌四小区,235,http://sh.lianjia.com/ershoufang/sh4151244.html
简约二室，空气清新，人气房源，高清实拍,桃浦六村樱花苑,230,http://sh.lianjia.com/ershoufang/sh3137382.html
低楼层，满五唯一少税，交通便利，稀罕南北通,殷行路305弄,230,http://sh.lianjia.com/ershoufang/sh4221907.html
船舶新村，1室1厅，紧邻地铁，上门实拍,船舶新村,215,http://sh.lianjia.com/ershoufang/sh4183155.html
开鲁路382弄，低区出入方便，热门带看，交通方便,开鲁路382弄,200,http://sh.lianjia.com/ershoufang/sh4204736.html
低楼层，满五唯一少税，交通便利，稀罕南北通,殷行路305弄,230,http://sh.lianjia.com/ershoufang/sh4221907.html
简单装修一室户，可按着自己喜好重新装修,欧九小区,190,http://sh.lianjia.com/ershoufang/sh4150513.html
热门带看，交通便利，好房好心情，上下楼方便,民星二村,215,http://sh.lianjia.com/ershoufang/sh4207330.html
曲一花苑，房型正，靠近地铁，诚意出售,曲一花苑,190,http://sh.lianjia.com/ershoufang/sh4179359.html
船舶新村，1室1厅，紧邻地铁，上门实拍,船舶新村,215,http://sh.lianjia.com/ershoufang/sh4183155.html
市光一村，高清实拍，温馨之家，采光这边独好,市光一村,225,http://sh.lianjia.com/ershoufang/sh4198262.html
采光这边独好，正规成熟小区，满五唯一少税，小户型,真北二街坊,205,http://sh.lianjia.com/ershoufang/sh4183056.html
精装修，一房一厅，税费少，户型正气，成熟小区,昌四小区,220,http://sh.lianjia.com/ershoufang/sh4132314.html
东荷小区 小一房出售 房东诚心出售,东荷小区,250,http://sh.lianjia.com/ershoufang/sh4169169.html
成熟社区，如您所见，热门带看，满五年唯一,红明一村,225,http://sh.lianjia.com/ershoufang/sh4197145.html
南茶园，满五唯一少税，实地看房，生活很便利,南茶园,250,http://sh.lianjia.com/ershoufang/sh3751831.html
带天井，面积达20多平，养老，过度,绿海家园,235,http://sh.lianjia.com/ershoufang/sh3648974.html
满五唯一少税，景观房，配套完善，上门实勘,霍新小区,190,http://sh.lianjia.com/ershoufang/sh4211547.html
临沂七村大一房 居家之选,临沂七村,230,http://sh.lianjia.com/ershoufang/sh3899042.html
桃浦四村易居紫金苑精品房源。,桃浦四村易居紫荆苑,218,http://sh.lianjia.com/ershoufang/sh4212362.html
紧邻地铁+精装修+全明户型+拎包入住+得房率高,水电小区,170,http://sh.lianjia.com/ershoufang/sh4193979.html
精装修带天井12平方 诚意出售,寿一小区,250,http://sh.lianjia.com/ershoufang/sh4205975.html
富特四村，温馨一室，高清实拍，如您所见,富特四村,180,http://sh.lianjia.com/ershoufang/sh4211160.html
满五年唯一，税费少，购房成本低，精装一房。,明丰佳园,250,http://sh.lianjia.com/ershoufang/sh2847642.html
内环内总价低的小户型+房东诚意出售,龙山新村,165,http://sh.lianjia.com/ershoufang/sh2155425.html
实地看房，链家房源，上门实勘，成熟社区,中原路99弄,218,http://sh.lianjia.com/ershoufang/sh4190164.html
小户型，真实在售，高区景观房，有钥匙房源,东二小区,250,http://sh.lianjia.com/ershoufang/sh4207559.html
开鲁路382弄，低区出入方便，热门带看，交通方便,开鲁路382弄,200,http://sh.lianjia.com/ershoufang/sh4204736.html
内环内成熟地段，业主诚售，放心房源,日晖六村,175,http://sh.lianjia.com/ershoufang/sh4202399.html
正规成熟小区，交通方便，采光无遮挡，放心好房,沪南路1351弄,205,http://sh.lianjia.com/ershoufang/sh3200934.html
曹杨五村，小户型，实地看房，生活很便利,曹杨五村,235,http://sh.lianjia.com/ershoufang/sh4193053.html
生活很便利，正规成熟小区，热门带看，吉宅出售,龚家宅,200,http://sh.lianjia.com/ershoufang/sh4204682.html
黄金楼层 品质小区配套成熟 全明户型,赤峰小区,220,http://sh.lianjia.com/ershoufang/sh4211940.html
东义路21弄，1室2厅1卫，配套完善，热门房源,东义路21弄,170,http://sh.lianjia.com/ershoufang/sh4177502.html
地铁房，稀缺户型，采光无遮挡,昆阳小区,170,http://sh.lianjia.com/ershoufang/sh4106758.html
一房朝阳户型 全天采光 通透性好 近地铁,文怡苑,250,http://sh.lianjia.com/ershoufang/sh1977490.html
实验小学 黄金楼层 南北通 诚意出售,宝城二村,250,http://sh.lianjia.com/ershoufang/sh3832282.html
满五年唯一 高桥镇小学+西校 小区中心位置,潼港四村,225,http://sh.lianjia.com/ershoufang/sh4173336.html
上门实拍，光线充足，满5税费少，钥匙房,万康家园,230,http://sh.lianjia.com/ershoufang/sh4188187.html
朝南带阳台 厨卫一门关 交通方便 房型棒,玉田新村,185,http://sh.lianjia.com/ershoufang/sh4206160.html
田林六村，正规成熟小区，实地看房，毗邻地铁,田林六村,245,http://sh.lianjia.com/ershoufang/sh4207779.html
上门实勘，满五年少税，钥匙在手，景观房,龙港新村,225,http://sh.lianjia.com/ershoufang/sh4092675.html
低价1房 满五年 房型正气得房率高,新德路558弄,180,http://sh.lianjia.com/ershoufang/sh3701105.html
刚需必备小户型，总价低，税费少,明珠小区（川沙）,215,http://sh.lianjia.com/ershoufang/sh4152230.html
一室小户型，来电即看，刚刚降价，链家房源,金巷小区,250,http://sh.lianjia.com/ershoufang/sh2260337.html
上门实拍，闹中取静，稀罕南北通，满五税费低,南杨小区（长清路）,206,http://sh.lianjia.com/ershoufang/sh3210932.html
看房末班车，上门实拍，1室1厅1卫，近地铁,控江四村,160,http://sh.lianjia.com/ershoufang/sh4168341.html
精装修，采光好，温馨一室户,西木小区,220,http://sh.lianjia.com/ershoufang/sh4183974.html
上门实勘，精装修，一室小户型，满五省税费,上南七村,215,http://sh.lianjia.com/ershoufang/sh3776628.html
新市北路1420弄，1室1厅，满五年少税，地铁沿线,新市北路1420弄,198,http://sh.lianjia.com/ershoufang/sh4167676.html
适合自住，交通方便，满五省税费，链家好房,宝钢六村,185,http://sh.lianjia.com/ershoufang/sh3725456.html
辽源四村，满五年少税，上门实勘，景观房,辽源四村,200,http://sh.lianjia.com/ershoufang/sh4175410.html
彭浦新村 边套全明一房 楼层好 房龄新  .,兴泉小区,185,http://sh.lianjia.com/ershoufang/sh4213375.html
上门实拍，火爆热销，出行方便，满五年少税,长白三村,195,http://sh.lianjia.com/ershoufang/sh4214099.html
精致一房 地段繁华 值得拥有,辽源三村,240,http://sh.lianjia.com/ershoufang/sh3774159.html
看房方便  业主诚心   交通便利  购物方便,凌兆新村（凌兆路379弄）,249,http://sh.lianjia.com/ershoufang/sh4224604.html
岭南路236弄，紧邻地铁，降价房源，拎包入住,岭南路236弄,175,http://sh.lianjia.com/ershoufang/sh4207227.html
成熟小区，得房率高，交通便利，生活设施齐全,零陵小区,240,http://sh.lianjia.com/ershoufang/sh2054638.html
平江路145弄，观望后悔莫及，配套完善，火爆热销,平江路145弄,198,http://sh.lianjia.com/ershoufang/sh4182101.html
凤城五村，交通便利，看房末班车，上下楼方便,凤城五村,220,http://sh.lianjia.com/ershoufang/sh4194740.html
视野很好，新鲜挂牌，高清实拍，小户型,阳光苑,185,http://sh.lianjia.com/ershoufang/sh4223603.html
火热出售，放心好房，满五省税费，成熟社区,新城盛景园D区,224,http://sh.lianjia.com/ershoufang/sh4211999.html
钥匙房随时看，地段好，总价低,巴黎时韵,185,http://sh.lianjia.com/ershoufang/sh2174115.html
近地铁近文峰 看房方便 两室户 适合小夫妻,寿光路161弄,220,http://sh.lianjia.com/ershoufang/sh3243708.html
