【合租】唐镇 幸福里 3室主卧,幸福里,2510,http://sh.58.com/pinpaigongyu/26852796995658x.shtml
【整租】静安寺 魔方公寓新村路店 1室1厅,魔方公寓新村路店,3700,http://sh.58.com/pinpaigongyu/27007164849872x.shtml
【整租】川沙 华邦佳苑 2室1厅,华邦佳苑,3800,http://sh.58.com/pinpaigongyu/26882936063785x.shtml
【整租】菊园新区 柳湖景庭 2室1厅,柳湖景庭,2900,http://sh.58.com/pinpaigongyu/26661477451575x.shtml
【整租】罗店 美兰湖颐景园 3室1厅,美兰湖颐景园,3000,http://sh.58.com/pinpaigongyu/26467552367409x.shtml
【整租】浦江 魔方公寓昌林店 1室1厅,魔方公寓昌林店,2000,http://sh.58.com/pinpaigongyu/26982580154026x.shtml
【整租】上海大学 美平苑 3室1厅,美平苑,2600,http://sh.58.com/pinpaigongyu/26467548383558x.shtml
【整租】上海大学 美平苑 3室1厅,美平苑,2600,http://sh.58.com/pinpaigongyu/26467548383558x.shtml
【整租】万里城 魔方公寓新村路店 1室1厅,魔方公寓新村路店,3700,http://sh.58.com/pinpaigongyu/27007192345274x.shtml
【整租】外高桥 	品欣雅苑 1室1厅,品欣雅苑,3900,http://sh.58.com/pinpaigongyu/26908179712301x.shtml
【整租】安亭 路劲上海派 3室1厅,路劲上海派,3700,http://sh.58.com/pinpaigongyu/26783773729975x.shtml
【整租】共康 天馨花园 3室1厅,天馨花园,4000,http://sh.58.com/pinpaigongyu/26467558564525x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,3008,http://sh.58.com/pinpaigongyu/26908220674509x.shtml
【合租】张江 樟盛苑 3室次卧,樟盛苑,2601,http://sh.58.com/pinpaigongyu/26908294528953x.shtml
【整租】菊园新区 泰宸雅苑 2室1厅,泰宸雅苑,2700,http://sh.58.com/pinpaigongyu/26618221029689x.shtml
【整租】南翔 	泰翔嘉苑 1室1厅,泰翔嘉苑,3300,http://sh.58.com/pinpaigongyu/26884910980920x.shtml
【整租】罗店 宝欣苑一村 3室1厅,宝欣苑一村,2600,http://sh.58.com/pinpaigongyu/26716124654266x.shtml
【整租】嘉定新城 绿洲丰怡园 2室1厅,绿洲丰怡园,3000,http://sh.58.com/pinpaigongyu/26652008878792x.shtml
【整租】罗店 宝欣苑六村 2室1厅,宝欣苑六村,2300,http://sh.58.com/pinpaigongyu/26716157835982x.shtml
【整租】浦江 滨浦五村 2室1厅,滨浦五村,3200,http://sh.58.com/pinpaigongyu/26784860912560x.shtml
【整租】上海大学 	丰宝苑 2室1厅,丰宝苑,3700,http://sh.58.com/pinpaigongyu/26871015976140x.shtml
【合租】张江 樟盛苑 3室次卧,樟盛苑,2682,http://sh.58.com/pinpaigongyu/26852917975497x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2337,http://sh.58.com/pinpaigongyu/26852843593291x.shtml
【整租】嘉定城区 	远香舫嘉苑 2室1厅,远香舫嘉苑,2900,http://sh.58.com/pinpaigongyu/26993096258368x.shtml
【整租】嘉定城区 柳湖景庭 2室1厅,柳湖景庭,2700,http://sh.58.com/pinpaigongyu/26453101309227x.shtml
【整租】嘉定新城 远香舫嘉苑 2室1厅,远香舫嘉苑,2900,http://sh.58.com/pinpaigongyu/27003942289986x.shtml
【整租】嘉定新城 永盛公寓 1室1厅,永盛公寓,2080,http://sh.58.com/pinpaigongyu/26863590130857x.shtml
【整租】张江 万科泊寓国创店 1室1厅,万科泊寓国创店,3300,http://sh.58.com/pinpaigongyu/26971457960116x.shtml
【合租】张江 樟盛苑 3室主卧,樟盛苑,3176,http://sh.58.com/pinpaigongyu/26852926862656x.shtml
【合租】松江大学城 三湘四季花城 3室主卧,三湘四季花城,2000,http://sh.58.com/pinpaigongyu/26771757859763x.shtml
【合租】大场 祁连二村C街坊 2室次卧,祁连二村C街坊,2000,http://sh.58.com/pinpaigongyu/26671595256122x.shtml
【整租】南京东路 魔方公寓新村路店 1室1厅,魔方公寓新村路店,3600,http://sh.58.com/pinpaigongyu/27007172375228x.shtml
【整租】嘉定新城 永盛公寓 7室1厅,永盛公寓,2226,http://sh.58.com/pinpaigongyu/26852950408267x.shtml
【整租】惠南 听潮民乐苑零一坊 2室1厅,听潮民乐苑零一坊,2300,http://sh.58.com/pinpaigongyu/26467551584586x.shtml
【合租】上海大学 丰宝苑 3室主卧,丰宝苑,2000,http://sh.58.com/pinpaigongyu/26697151824201x.shtml
【整租】罗南 金丰苑北区 3室1厅,金丰苑北区,3000,http://sh.58.com/pinpaigongyu/26653321676728x.shtml
【整租】惠南 	惠康苑 3室1厅,惠康苑,2900,http://sh.58.com/pinpaigongyu/26885139899310x.shtml
【整租】桃浦 上隽嘉苑 2室1厅,上隽嘉苑,3500,http://sh.58.com/pinpaigongyu/26453194640450x.shtml
【整租】青浦新城 	新青浦花苑 2室1厅,新青浦花苑,2800,http://sh.58.com/pinpaigongyu/26940380406068x.shtml
【整租】安亭 瑞立华庭 3室1厅,瑞立华庭,3500,http://sh.58.com/pinpaigongyu/26784331980090x.shtml
【整租】浦江 魔方公寓 1室1厅,魔方公寓,2300,http://sh.58.com/pinpaigongyu/26816749503946x.shtml
【整租】张江 万科泊寓国创店 1室1厅,万科泊寓国创店,3300,http://sh.58.com/pinpaigongyu/26930204376365x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2128,http://sh.58.com/pinpaigongyu/26453016337716x.shtml
【整租】月浦 中冶祥腾宝月花园 3室1厅,中冶祥腾宝月花园,3588,http://sh.58.com/pinpaigongyu/27005824693441x.shtml
【合租】川沙 华川家园 3室次卧,华川家园,2068,http://sh.58.com/pinpaigongyu/26908094264250x.shtml
【整租】菊园新区 怡华家园 2室1厅,怡华家园,2700,http://sh.58.com/pinpaigongyu/26486649736012x.shtml
【整租】嘉定城区 	宝菊新家园 2室1厅,宝菊新家园,2900,http://sh.58.com/pinpaigongyu/26940999230920x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,3409,http://sh.58.com/pinpaigongyu/26908195529008x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2108,http://sh.58.com/pinpaigongyu/26453015384387x.shtml
【合租】唐镇 幸福里 3室次卧,幸福里,2251,http://sh.58.com/pinpaigongyu/26852800213967x.shtml
【整租】川沙 	华川家园 2室1厅,华川家园,3600,http://sh.58.com/pinpaigongyu/26894321839546x.shtml
【整租】泗泾 登云苑 1室1厅,登云苑,3004,http://sh.58.com/pinpaigongyu/26852845636681x.shtml
【整租】南翔 宏立瑞园 2室1厅,宏立瑞园,3500,http://sh.58.com/pinpaigongyu/26452981896258x.shtml
【整租】菊园新区 香溢璟庭 2室1厅,香溢璟庭,2700,http://sh.58.com/pinpaigongyu/26509196113841x.shtml
【合租】唐镇 幸福里 2室次卧,幸福里,2671,http://sh.58.com/pinpaigongyu/26908120057265x.shtml
【整租】罗南 金丰苑北区 2室1厅,金丰苑北区,2300,http://sh.58.com/pinpaigongyu/26495346974408x.shtml
【整租】罗南 宝欣苑七村 2室1厅,宝欣苑七村,2500,http://sh.58.com/pinpaigongyu/26584340769485x.shtml
【整租】李子园 星云经济开发区 1室0厅,星云经济开发区,3000,http://sh.58.com/pinpaigongyu/26984060427333x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2342,http://sh.58.com/pinpaigongyu/26852832885035x.shtml
【整租】罗南 佳翔苑 3室1厅,佳翔苑,2700,http://sh.58.com/pinpaigongyu/26453126506702x.shtml
【整租】菊园新区 香溢璟庭 3室1厅,香溢璟庭,3500,http://sh.58.com/pinpaigongyu/26467564677168x.shtml
【合租】张江 樟盛苑 3室次卧,樟盛苑,3057,http://sh.58.com/pinpaigongyu/26852917226954x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2268,http://sh.58.com/pinpaigongyu/26852835387825x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2416,http://sh.58.com/pinpaigongyu/26852833378895x.shtml
【整租】嘉定新城 远香舫嘉苑 3室1厅,远香舫嘉苑,3700,http://sh.58.com/pinpaigongyu/26951101712953x.shtml
【整租】泗泾 新松嘉园 2室1厅,新松嘉园,3000,http://sh.58.com/pinpaigongyu/26850821109034x.shtml
【合租】惠南 惠康苑 3室次卧,惠康苑,2900,http://sh.58.com/pinpaigongyu/26851444649668x.shtml
【合租】张江 樟盛苑 3室次卧,樟盛苑,2681,http://sh.58.com/pinpaigongyu/26908197623360x.shtml
【整租】彭浦 天馨花园 3室1厅,天馨花园,4000,http://sh.58.com/pinpaigongyu/26467541710544x.shtml
【合租】万体馆 凯旋花苑 3室次卧,凯旋花苑,3114,http://sh.58.com/pinpaigongyu/26851178906446x.shtml
【整租】浦江 8号线沈杜公路魔 1室1厅,8号线沈杜公路魔,2000,http://sh.58.com/pinpaigongyu/26993800174672x.shtml
【整租】嘉定城区 香溢璟庭 3室1厅,香溢璟庭,3500,http://sh.58.com/pinpaigongyu/26453165817657x.shtml
【合租】真光 长征家苑 2室次卧,长征家苑,2868,http://sh.58.com/pinpaigongyu/26908176274107x.shtml
【整租】嘉定新城 永盛公寓 8室1厅,永盛公寓,2651,http://sh.58.com/pinpaigongyu/26852805883695x.shtml
【整租】嘉定新城 永盛公寓 7室1厅,永盛公寓,2164,http://sh.58.com/pinpaigongyu/26852950068428x.shtml
【整租】马陆 香溢璟庭 2室1厅,香溢璟庭,2700,http://sh.58.com/pinpaigongyu/26517158434374x.shtml
【整租】顾村 	好日子大家园D 3室1厅,好日子大家园D,4000,http://sh.58.com/pinpaigongyu/26785487109960x.shtml
【合租】张江 樟盛苑 2室主卧,樟盛苑,3050,http://sh.58.com/pinpaigongyu/26885978585516x.shtml
【整租】浦江 滨浦五村 2室1厅,滨浦五村,3200,http://sh.58.com/pinpaigongyu/26893640414403x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2337,http://sh.58.com/pinpaigongyu/26852830825415x.shtml
【整租】罗店 顺驰美兰湖 2室1厅,顺驰美兰湖,2500,http://sh.58.com/pinpaigongyu/26894975838380x.shtml
【合租】周浦 御沁园 3室次卧,御沁园,2000,http://sh.58.com/pinpaigongyu/26825097713342x.shtml
【整租】罗店 佳境苑 2室1厅,佳境苑,2400,http://sh.58.com/pinpaigongyu/26785880523709x.shtml
【整租】菊园新区 清河路443弄 3室1厅,清河路443弄,4000,http://sh.58.com/pinpaigongyu/26806617058876x.shtml
【整租】月浦 新月鸿锦苑 3室1厅,新月鸿锦苑,3500,http://sh.58.com/pinpaigongyu/26973696237770x.shtml
【整租】月浦 新月鸿锦苑 3室1厅,新月鸿锦苑,3400,http://sh.58.com/pinpaigongyu/26851987287857x.shtml
【合租】泗泾 德悦苑 3室主卧,德悦苑,2030,http://sh.58.com/pinpaigongyu/26908262676265x.shtml
【整租】新客站 魔方公寓行知路店 1室1厅,魔方公寓行知路店,3000,http://sh.58.com/pinpaigongyu/26983312025919x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,2438,http://sh.58.com/pinpaigongyu/26453018756023x.shtml
【整租】惠南 惠康苑东苑 2室1厅,惠康苑东苑,2500,http://sh.58.com/pinpaigongyu/26719621964873x.shtml
【整租】周浦 御沁园 2室1厅,御沁园,3200,http://sh.58.com/pinpaigongyu/26895763721524x.shtml
【整租】惠南 彩虹雅苑 2室1厅,彩虹雅苑,2300,http://sh.58.com/pinpaigongyu/26467551210947x.shtml
【整租】嘉定城区 远香舫新苑 2室1厅,远香舫新苑,2900,http://sh.58.com/pinpaigongyu/26885032847023x.shtml
【整租】惠南 	听潮民乐苑零一 4室1厅,听潮民乐苑零一,3600,http://sh.58.com/pinpaigongyu/26797672209199x.shtml
【整租】罗店 美平苑 4室1厅,美平苑,3500,http://sh.58.com/pinpaigongyu/26852375066439x.shtml
【整租】上海大学 	聚丰景都 2室1厅,聚丰景都,3600,http://sh.58.com/pinpaigongyu/26929564237262x.shtml
【整租】浦江 魔方公寓 1室1厅,魔方公寓,2000,http://sh.58.com/pinpaigongyu/26938899215056x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2342,http://sh.58.com/pinpaigongyu/26852838112462x.shtml
【整租】嘉定城区 	练祁佳城同盛园 2室1厅,练祁佳城同盛园,2900,http://sh.58.com/pinpaigongyu/26951929707445x.shtml
【整租】嘉定新城 永盛公寓 7室1厅,永盛公寓,2814,http://sh.58.com/pinpaigongyu/26852813341128x.shtml
【整租】菊园新区 怡华家园 3室1厅,怡华家园,3500,http://sh.58.com/pinpaigongyu/26985676560326x.shtml
【整租】吴泾 其灵公寓 1室0厅,其灵公寓,2426,http://sh.58.com/pinpaigongyu/26852830451260x.shtml
【整租】南翔 永翔佳苑 2室1厅,永翔佳苑,4000,http://sh.58.com/pinpaigongyu/26961133984326x.shtml
【整租】马陆 翔瑞新苑 2室1厅,翔瑞新苑,3500,http://sh.58.com/pinpaigongyu/26467545439695x.shtml
【整租】嘉定新城 永盛公寓 7室1厅,永盛公寓,2501,http://sh.58.com/pinpaigongyu/26852807876168x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,2788,http://sh.58.com/pinpaigongyu/26453023744685x.shtml
【整租】菊园新区 绿洲丰怡园 3室1厅,绿洲丰怡园,3500,http://sh.58.com/pinpaigongyu/26631010466510x.shtml
【整租】嘉定新城 永盛公寓 8室1厅,永盛公寓,2651,http://sh.58.com/pinpaigongyu/26852804471245x.shtml
【整租】嘉定新城 永盛公寓 8室1厅,永盛公寓,2601,http://sh.58.com/pinpaigongyu/26852943735757x.shtml
【整租】上海大学 	聚丰景都 3室1厅,聚丰景都,4000,http://sh.58.com/pinpaigongyu/26883007553360x.shtml
【整租】南京东路 魔方公寓新村路 1室1厅,魔方公寓新村路,3700,http://sh.58.com/pinpaigongyu/27005306606794x.shtml
【整租】安亭 天工国际大厦 3室1厅,天工国际大厦,3000,http://sh.58.com/pinpaigongyu/26718969873716x.shtml
【整租】川沙 华川家园 2室1厅,华川家园,3600,http://sh.58.com/pinpaigongyu/26960326624940x.shtml
【合租】莘庄 闵富花苑 3室次卧,闵富花苑,2066,http://sh.58.com/pinpaigongyu/26929402176583x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,3483,http://sh.58.com/pinpaigongyu/26908156662068x.shtml
【整租】人民广场 筑福国际大厦 1室0厅,筑福国际大厦,2400,http://sh.58.com/pinpaigongyu/27006693037752x.shtml
【合租】黄兴 兰馨雅苑 3室主卧,兰馨雅苑,2649,http://sh.58.com/pinpaigongyu/27007353675848x.shtml
【整租】菊园新区 柳湖景庭 2室1厅,柳湖景庭,2800,http://sh.58.com/pinpaigongyu/26985225908816x.shtml
【整租】共康 共康雅苑三期 2室1厅,共康雅苑三期,3800,http://sh.58.com/pinpaigongyu/26452612284616x.shtml
【整租】浦江 魔方公寓 1室1厅,魔方公寓,2100,http://sh.58.com/pinpaigongyu/26972834143416x.shtml
【合租】唐镇 幸福里 3室主卧,幸福里,2359,http://sh.58.com/pinpaigongyu/26852803705282x.shtml
【整租】华泾 盛华景苑 1室1厅,盛华景苑,3499,http://sh.58.com/pinpaigongyu/26851425957182x.shtml
【整租】惠南 德盈佳苑 3室1厅,德盈佳苑,2900,http://sh.58.com/pinpaigongyu/26662600218052x.shtml
【整租】浦江 滨浦五村 2室1厅,滨浦五村,3200,http://sh.58.com/pinpaigongyu/26851372890299x.shtml
【整租】上海大学 丰宝苑 2室1厅,丰宝苑,3800,http://sh.58.com/pinpaigongyu/26729629583926x.shtml
【合租】真光 长征家苑 3室次卧,长征家苑,2736,http://sh.58.com/pinpaigongyu/26985497610937x.shtml
【整租】惠南 民乐城惠园 3室1厅,民乐城惠园,2800,http://sh.58.com/pinpaigongyu/26718811013675x.shtml
【整租】南翔 宏立瑞园 2室1厅,宏立瑞园,3500,http://sh.58.com/pinpaigongyu/26453186299707x.shtml
【整租】南翔 金沙湾绿地和苑 2室1厅,金沙湾绿地和苑,3300,http://sh.58.com/pinpaigongyu/26951412147894x.shtml
【整租】新闸路 筑福国际大厦 1室0厅,筑福国际大厦,2400,http://sh.58.com/pinpaigongyu/26994721670833x.shtml
【合租】泗泾 德悦苑 3室次卧,德悦苑,2062,http://sh.58.com/pinpaigongyu/26908283464501x.shtml
【整租】马陆 金沙湾绿地和苑 2室1厅,金沙湾绿地和苑,3100,http://sh.58.com/pinpaigongyu/26508622849360x.shtml
【整租】罗店 美罗家园润苑 3室1厅,美罗家园润苑,3100,http://sh.58.com/pinpaigongyu/26874688747085x.shtml
【整租】月浦 阳光美林 1室1厅,阳光美林,2800,http://sh.58.com/pinpaigongyu/26950994984391x.shtml
【整租】月浦 新城昱翠湾 3室1厅,新城昱翠湾,3600,http://sh.58.com/pinpaigongyu/26974416821695x.shtml
【整租】静安寺 魔方公寓行知路店 1室1厅,魔方公寓行知路店,3500,http://sh.58.com/pinpaigongyu/26974344737863x.shtml
【合租】张江 樟盛苑 3室次卧,樟盛苑,3025,http://sh.58.com/pinpaigongyu/26852908732749x.shtml
【整租】锦秋花园 美平苑 3室1厅,美平苑,2600,http://sh.58.com/pinpaigongyu/26467563963444x.shtml
【合租】真光 长征家苑 2室次卧,长征家苑,2963,http://sh.58.com/pinpaigongyu/26908213083316x.shtml
【整租】张江 科苑路99号 1室1厅,科苑路99号,2912,http://sh.58.com/pinpaigongyu/26995544676550x.shtml
【合租】张江 樟盛苑 3室主卧,樟盛苑,2784,http://sh.58.com/pinpaigongyu/26852933470149x.shtml
【整租】月浦 新月鸿锦苑 3室1厅,新月鸿锦苑,3600,http://sh.58.com/pinpaigongyu/27005716416068x.shtml
【整租】菊园新区 柳湖景庭 3室1厅,柳湖景庭,3700,http://sh.58.com/pinpaigongyu/26662701040436x.shtml
【整租】浦江 魔方公寓 1室1厅,魔方公寓,2100,http://sh.58.com/pinpaigongyu/26972010797775x.shtml
【整租】月浦 阳光美林 2室1厅,阳光美林,2600,http://sh.58.com/pinpaigongyu/26895516298064x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,3250,http://sh.58.com/pinpaigongyu/26908115870648x.shtml
【整租】张江 万科泊寓国创店 1室1厅,万科泊寓国创店,3300,http://sh.58.com/pinpaigongyu/26930171179337x.shtml
【整租】月浦 阳光美林 2室1厅,阳光美林,2600,http://sh.58.com/pinpaigongyu/26895516298064x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,3250,http://sh.58.com/pinpaigongyu/26908115870648x.shtml
【整租】张江 万科泊寓国创店 1室1厅,万科泊寓国创店,3300,http://sh.58.com/pinpaigongyu/26930171179337x.shtml
